"","ID","State","Country","Address","IRR","Capex_Payback","Capex_Asset","Capex..Lifetime.Benefit","PPA.Savings...on.Rate","PPA","PPA..Lifetime.Benefit","usage","NPV_estimated_capex","NPV_estimated_PPA","X","X.1","X.2","synthetic_total","Type","weighted_sum"
"1571","06803-OKC - S. PENN","OK","US","1441 W I-240 SERVICE RD, OKLAHOMA CITY, OK, 73159",0.081,12,766800,"1323775.797","0.15","12386.16043","285711.9648",35,-89908.10036,146094.3122,NA,NA,NA,585,"Fuel_Cell",275.261538461538
"1572","01055-PHI - BALA CYNWYD (OPEN","PA","US","57 E CITY AVE, BALA CYNWYD, PA, 19004",0.081,12,1695600,"2964097.93","0.15","30270.7054","698912.6783",77.5,-179955.2191,357377.9876,NA,NA,NA,1292.5,"Fuel_Cell",610.022437137331
"1573","09505-PHX - MESA","AZ","US","1505 S POWER RD, MESA, AZ, 85206",0.08,12.1,1193400,"2049612.875","0.15","21345.28754","492212.9415",220,-145362.7452,251685.3335,NA,NA,NA,911.25,"Solar",288.118518518518
"1574","07801-PHX - TEMPE","AZ","US","55 S MCCLINTOCK DR STE 125, TEMPE, AZ, 85281",0.08,12,774900,"1336473.376","0.15","13792.42545","317950.3231",145,-91515.39329,162578.8888,NA,NA,NA,590,"Solar",190.441525423729
"1575","05087 SHREVEPORT-BOSSIER C","LA","US","2812 BEENE RD, BOSSIER, LA, 71111",0.08,12,1252800,"2146469.013","0.15","20179.32815","465375.4803",230,-155236.885,237962.4205,NA,NA,NA,956.25,"Solar",301.327058823529
"1576","02777-VEGAS - CENTENNIAL","NV","US","7941 W TROPICAL PKWY, LAS VEGAS, NV, 89149",0.08,12.1,820800,"1414673.335","0.15","13401.03866","308567.4577",150,-97429.07626,157781.1084,NA,NA,NA,626.25,"Solar",196.59880239521
"1577","02038-SEA - ISSAQUAH","WA","US","1802 12TH AVE NW STE A, ISSAQUAH, WA, 98027",0.08,12.1,1282500,"2204845.56","0.15","20379.77663","471529.1058",245,-155086.9575,241108.9799,NA,NA,NA,975,"Solar",322.269230769231
"1578","01552-VEGAS - SILVERADO","NV","US","9881 S EASTERN AVE, LAS VEGAS, NV, 89123",0.08,12.1,711450,"1227887.351","0.15","11610.38188","267392.6187",132.5,-83589.14656,136727.0031,NA,NA,NA,542.5,"Solar",173.764285714286
"1579","01158 ST.L - BRENTWOOD (OPEN 8","MO","US","1519 S BRENTWOOD BLVD, BRENTWOOD, MO, 63144",0.08,12.1,487350,"842185.6442","0.15","7975.877935","184059.9463",87.5,-56711.63833,94116.15391,NA,NA,NA,372.5,"Solar",114.478187919463
"1580","09505-PHX - MESA","AZ","US","1505 S POWER RD, MESA, AZ, 85206",0.08,12.1,1193400,"2049612.875","0.15","21345.28754","492212.9415",57.5,-145362.7452,251685.3335,NA,NA,NA,911.25,"Battery",112.955555555556
"1581","07801-PHX - TEMPE","AZ","US","55 S MCCLINTOCK DR STE 125, TEMPE, AZ, 85281",0.08,12,774900,"1336473.376","0.15","13792.42545","317950.3231",40,-91515.39329,162578.8888,NA,NA,NA,590,"Battery",78.8033898305085
"1582","05087 SHREVEPORT-BOSSIER C","LA","US","2812 BEENE RD, BOSSIER, LA, 71111",0.08,12,1252800,"2146469.013","0.15","20179.32815","465375.4803",62.5,-155236.885,237962.4205,NA,NA,NA,956.25,"Battery",122.823529411765
"1583","02777-VEGAS - CENTENNIAL","NV","US","7941 W TROPICAL PKWY, LAS VEGAS, NV, 89149",0.08,12.1,820800,"1414673.335","0.15","13401.03866","308567.4577",42.5,-97429.07626,157781.1084,NA,NA,NA,626.25,"Battery",83.5544910179641
"1584","02038-SEA - ISSAQUAH","WA","US","1802 12TH AVE NW STE A, ISSAQUAH, WA, 98027",0.08,12.1,1282500,"2204845.56","0.15","20379.77663","471529.1058",65,-155086.9575,241108.9799,NA,NA,NA,975,"Battery",128.25
"1585","01552-VEGAS - SILVERADO","NV","US","9881 S EASTERN AVE, LAS VEGAS, NV, 89123",0.08,12.1,711450,"1227887.351","0.15","11610.38188","267392.6187",35,-83589.14656,136727.0031,NA,NA,NA,542.5,"Battery",68.85
"1586","01158 ST.L - BRENTWOOD (OPEN 8","MO","US","1519 S BRENTWOOD BLVD, BRENTWOOD, MO, 63144",0.08,12.1,487350,"842185.6442","0.15","7975.877935","184059.9463",25,-56711.63833,94116.15391,NA,NA,NA,372.5,"Battery",49.0620805369127
"1587","09505-PHX - MESA","AZ","US","1505 S POWER RD, MESA, AZ, 85206",0.08,12.1,1193400,"2049612.875","0.15","21345.28754","492212.9415",55,-145362.7452,251685.3335,NA,NA,NA,911.25,"CHP",360.148148148148
"1588","07801-PHX - TEMPE","AZ","US","55 S MCCLINTOCK DR STE 125, TEMPE, AZ, 85281",0.08,12,774900,"1336473.376","0.15","13792.42545","317950.3231",35,-91515.39329,162578.8888,NA,NA,NA,590,"CHP",229.843220338983
"1589","05087 SHREVEPORT-BOSSIER C","LA","US","2812 BEENE RD, BOSSIER, LA, 71111",0.08,12,1252800,"2146469.013","0.15","20179.32815","465375.4803",57.5,-155236.885,237962.4205,NA,NA,NA,956.25,"CHP",376.658823529412
"1590","02777-VEGAS - CENTENNIAL","NV","US","7941 W TROPICAL PKWY, LAS VEGAS, NV, 89149",0.08,12.1,820800,"1414673.335","0.15","13401.03866","308567.4577",37.5,-97429.07626,157781.1084,NA,NA,NA,626.25,"CHP",245.748502994012
"1591","02038-SEA - ISSAQUAH","WA","US","1802 12TH AVE NW STE A, ISSAQUAH, WA, 98027",0.08,12.1,1282500,"2204845.56","0.15","20379.77663","471529.1058",57.5,-155086.9575,241108.9799,NA,NA,NA,975,"CHP",378.173076923077
"1592","01552-VEGAS - SILVERADO","NV","US","9881 S EASTERN AVE, LAS VEGAS, NV, 89123",0.08,12.1,711450,"1227887.351","0.15","11610.38188","267392.6187",32.5,-83589.14656,136727.0031,NA,NA,NA,542.5,"CHP",213.107142857143
"1593","01158 ST.L - BRENTWOOD (OPEN 8","MO","US","1519 S BRENTWOOD BLVD, BRENTWOOD, MO, 63144",0.08,12.1,487350,"842185.6442","0.15","7975.877935","184059.9463",22.5,-56711.63833,94116.15391,NA,NA,NA,372.5,"CHP",147.186241610738
"1594","09505-PHX - MESA","AZ","US","1505 S POWER RD, MESA, AZ, 85206",0.08,12.1,1193400,"2049612.875","0.15","21345.28754","492212.9415",55,-145362.7452,251685.3335,NA,NA,NA,911.25,"Fuel_Cell",432.177777777778
"1595","07801-PHX - TEMPE","AZ","US","55 S MCCLINTOCK DR STE 125, TEMPE, AZ, 85281",0.08,12,774900,"1336473.376","0.15","13792.42545","317950.3231",35,-91515.39329,162578.8888,NA,NA,NA,590,"Fuel_Cell",275.81186440678
"1596","05087 SHREVEPORT-BOSSIER C","LA","US","2812 BEENE RD, BOSSIER, LA, 71111",0.08,12,1252800,"2146469.013","0.15","20179.32815","465375.4803",57.5,-155236.885,237962.4205,NA,NA,NA,956.25,"Fuel_Cell",451.990588235294
"1597","02777-VEGAS - CENTENNIAL","NV","US","7941 W TROPICAL PKWY, LAS VEGAS, NV, 89149",0.08,12.1,820800,"1414673.335","0.15","13401.03866","308567.4577",37.5,-97429.07626,157781.1084,NA,NA,NA,626.25,"Fuel_Cell",294.898203592814
"1598","02038-SEA - ISSAQUAH","WA","US","1802 12TH AVE NW STE A, ISSAQUAH, WA, 98027",0.08,12.1,1282500,"2204845.56","0.15","20379.77663","471529.1058",57.5,-155086.9575,241108.9799,NA,NA,NA,975,"Fuel_Cell",453.807692307692
"1599","01552-VEGAS - SILVERADO","NV","US","9881 S EASTERN AVE, LAS VEGAS, NV, 89123",0.08,12.1,711450,"1227887.351","0.15","11610.38188","267392.6187",32.5,-83589.14656,136727.0031,NA,NA,NA,542.5,"Fuel_Cell",255.728571428571
"1600","01158 ST.L - BRENTWOOD (OPEN 8","MO","US","1519 S BRENTWOOD BLVD, BRENTWOOD, MO, 63144",0.08,12.1,487350,"842185.6442","0.15","7975.877935","184059.9463",22.5,-56711.63833,94116.15391,NA,NA,NA,372.5,"Fuel_Cell",176.623489932886
"1601","09508-MEDFORD","OR","US","3475 CRATER LAKE HWY, MEDFORD, OR, 97504",0.079,12.4,2440800,"4308595.773","0.15","41755.76993","962367.7455",470,-237667.4279,492091.5858,NA,NA,NA,1856.25,"Solar",618.007272727273
"1602","09445-SLC - SUGARHOUSE","UT","US","2236 S 1300 ST E STE D-2, SALT LAKE CITY, UT, 84106",0.079,12.3,477900,"820922.8895","0.15","7611.944863","175696.6564",85,-58134.01302,89839.71741,NA,NA,NA,366.25,"Solar",110.911945392491
"1603","05805-JOHNSTOWN","PA","US","420 TOWN CENTRE DR, JOHNSTOWN, PA, 15907",0.079,12.2,2813400,"4858671.146","0.15","44480.49443","1026847.968",550,-328995.0513,525062.5317,NA,NA,NA,2135,"Solar",724.763466042155
"1604","05801-RENO","NV","US","4871 KIETZKE LN, RENO, NV, 89509",0.079,12.2,1744200,"2979742.753","0.15","27366.06075","630138.4268",340,-220555.485,322211.3575,NA,NA,NA,1323.75,"Solar",447.990934844193
"1605","05067 KNOX-TURKEY CREEK TN","TN","US","11348 PARKSIDE DR, KNOXVILLE, TN, 37934",0.079,12.2,1784700,"3016854.77","0.15","30821.58463","710255.2146",345,-242078.8398,363177.8149,NA,NA,NA,1356.25,"Solar",453.988202764977
"1606","09508-MEDFORD","OR","US","3475 CRATER LAKE HWY, MEDFORD, OR, 97504",0.079,12.4,2440800,"4308595.773","0.15","41755.76993","962367.7455",117.5,-237667.4279,492091.5858,NA,NA,NA,1856.25,"Battery",231.752727272727
"1607","09445-SLC - SUGARHOUSE","UT","US","2236 S 1300 ST E STE D-2, SALT LAKE CITY, UT, 84106",0.079,12.3,477900,"820922.8895","0.15","7611.944863","175696.6564",22.5,-58134.01302,89839.71741,NA,NA,NA,366.25,"Battery",44.038566552901
"1608","05805-JOHNSTOWN","PA","US","420 TOWN CENTRE DR, JOHNSTOWN, PA, 15907",0.079,12.2,2813400,"4858671.146","0.15","44480.49443","1026847.968",140,-328995.0513,525062.5317,NA,NA,NA,2135,"Battery",276.727868852459
"1609","05801-RENO","NV","US","4871 KIETZKE LN, RENO, NV, 89509",0.079,12.2,1744200,"2979742.753","0.15","27366.06075","630138.4268",87.5,-220555.485,322211.3575,NA,NA,NA,1323.75,"Battery",172.937677053824
"1610","05067 KNOX-TURKEY CREEK TN","TN","US","11348 PARKSIDE DR, KNOXVILLE, TN, 37934",0.079,12.2,1784700,"3016854.77","0.15","30821.58463","710255.2146",87.5,-242078.8398,363177.8149,NA,NA,NA,1356.25,"Battery",172.712903225806
"1611","09508-MEDFORD","OR","US","3475 CRATER LAKE HWY, MEDFORD, OR, 97504",0.079,12.4,2440800,"4308595.773","0.15","41755.76993","962367.7455",110,-237667.4279,492091.5858,NA,NA,NA,1856.25,"CHP",723.2
"1612","09445-SLC - SUGARHOUSE","UT","US","2236 S 1300 ST E STE D-2, SALT LAKE CITY, UT, 84106",0.079,12.3,477900,"820922.8895","0.15","7611.944863","175696.6564",22.5,-58134.01302,89839.71741,NA,NA,NA,366.25,"CHP",146.795221843003
"1613","05805-JOHNSTOWN","PA","US","420 TOWN CENTRE DR, JOHNSTOWN, PA, 15907",0.079,12.2,2813400,"4858671.146","0.15","44480.49443","1026847.968",125,-328995.0513,525062.5317,NA,NA,NA,2135,"CHP",823.594847775176
"1614","05801-RENO","NV","US","4871 KIETZKE LN, RENO, NV, 89509",0.079,12.2,1744200,"2979742.753","0.15","27366.06075","630138.4268",77.5,-220555.485,322211.3575,NA,NA,NA,1323.75,"CHP",510.57790368272
"1615","05067 KNOX-TURKEY CREEK TN","TN","US","11348 PARKSIDE DR, KNOXVILLE, TN, 37934",0.079,12.2,1784700,"3016854.77","0.15","30821.58463","710255.2146",80,-242078.8398,363177.8149,NA,NA,NA,1356.25,"CHP",526.363133640553
"1616","09508-MEDFORD","OR","US","3475 CRATER LAKE HWY, MEDFORD, OR, 97504",0.079,12.4,2440800,"4308595.773","0.15","41755.76993","962367.7455",110,-237667.4279,492091.5858,NA,NA,NA,1856.25,"Fuel_Cell",867.84
"1617","09445-SLC - SUGARHOUSE","UT","US","2236 S 1300 ST E STE D-2, SALT LAKE CITY, UT, 84106",0.079,12.3,477900,"820922.8895","0.15","7611.944863","175696.6564",22.5,-58134.01302,89839.71741,NA,NA,NA,366.25,"Fuel_Cell",176.154266211604
"1618","05805-JOHNSTOWN","PA","US","420 TOWN CENTRE DR, JOHNSTOWN, PA, 15907",0.079,12.2,2813400,"4858671.146","0.15","44480.49443","1026847.968",125,-328995.0513,525062.5317,NA,NA,NA,2135,"Fuel_Cell",988.313817330211
"1619","05801-RENO","NV","US","4871 KIETZKE LN, RENO, NV, 89509",0.079,12.2,1744200,"2979742.753","0.15","27366.06075","630138.4268",77.5,-220555.485,322211.3575,NA,NA,NA,1323.75,"Fuel_Cell",612.693484419263
"1620","05067 KNOX-TURKEY CREEK TN","TN","US","11348 PARKSIDE DR, KNOXVILLE, TN, 37934",0.079,12.2,1784700,"3016854.77","0.15","30821.58463","710255.2146",80,-242078.8398,363177.8149,NA,NA,NA,1356.25,"Fuel_Cell",631.635760368664
"1621","08730-KINGSPORT","TN","US","2626 E STONE DR STE 110, KINGSPORT, TN, 37660",0.078,12.4,1382400,"2318490.691","0.15","22800.55456","526459.1249",260,-196876.3098,269196.5799,NA,NA,NA,1052.5,"Solar",341.495486935867
"1622","05701-PHX - GILBERT/GERMANN","AZ","US","3771 S GILBERT RD, GILBERT, AZ, 85296",0.078,12.3,861300,"1457484.634","0.15","15312.30782","353284.848",155,-116038.1932,180646.6415,NA,NA,NA,658.75,"Solar",202.658823529412
"1623","05074-OMAHA-PAPILLION (RELO FR","NE","US","7775 OLSON DR, PAPILLION, NE, 68046",0.078,12.4,861300,"1472946.441","0.15","13617.94695","314428.0831",155,-108132.0416,160777.8469,NA,NA,NA,658.75,"Solar",202.658823529412
"1624","02779-OMAHA - W. MAPLE","NE","US","3405 N 147TH ST, OMAHA, NE, 68116",0.078,12.4,807300,"1374214.497","0.15","12729.67063","293846.985",145,-104617.0659,150254.0266,NA,NA,NA,617.5,"Solar",189.568421052632
"1625","01560-COLUMBUS - POWELL","OH","US","9051 COLUMBUS PIKE, LEWIS CENTER, OH, 43035",0.078,12.4,2813400,"4793981.926","0.15","45589.32296","1052228.094",550,-362072.8651,538040.2594,NA,NA,NA,2135,"Solar",724.763466042155
"1626","00400-DALLAS/PRESTON ROYAL/TX","TX","US","6025 ROYAL LN, DALLAS, TX, 75203",0.078,12.3,342900,"581053.7059","0.15","5474.292105","126177.4391",65,-45787.34123,64518.84572,NA,NA,NA,260,"Solar",85.725
"1627","08730-KINGSPORT","TN","US","2626 E STONE DR STE 110, KINGSPORT, TN, 37660",0.078,12.4,1382400,"2318490.691","0.15","22800.55456","526459.1249",70,-196876.3098,269196.5799,NA,NA,NA,1052.5,"Battery",137.911638954869
"1628","05701-PHX - GILBERT/GERMANN","AZ","US","3771 S GILBERT RD, GILBERT, AZ, 85296",0.078,12.3,861300,"1457484.634","0.15","15312.30782","353284.848",42.5,-116038.1932,180646.6415,NA,NA,NA,658.75,"Battery",83.3516129032258
"1629","05074-OMAHA-PAPILLION (RELO FR","NE","US","7775 OLSON DR, PAPILLION, NE, 68046",0.078,12.4,861300,"1472946.441","0.15","13617.94695","314428.0831",42.5,-108132.0416,160777.8469,NA,NA,NA,658.75,"Battery",83.3516129032258
"1630","02779-OMAHA - W. MAPLE","NE","US","3405 N 147TH ST, OMAHA, NE, 68116",0.078,12.4,807300,"1374214.497","0.15","12729.67063","293846.985",40,-104617.0659,150254.0266,NA,NA,NA,617.5,"Battery",78.4421052631579
"1631","01560-COLUMBUS - POWELL","OH","US","9051 COLUMBUS PIKE, LEWIS CENTER, OH, 43035",0.078,12.4,2813400,"4793981.926","0.15","45589.32296","1052228.094",140,-362072.8651,538040.2594,NA,NA,NA,2135,"Battery",276.727868852459
"1632","00400-DALLAS/PRESTON ROYAL/TX","TX","US","6025 ROYAL LN, DALLAS, TX, 75203",0.078,12.3,342900,"581053.7059","0.15","5474.292105","126177.4391",20,-45787.34123,64518.84572,NA,NA,NA,260,"Battery",39.5653846153846
"1633","08730-KINGSPORT","TN","US","2626 E STONE DR STE 110, KINGSPORT, TN, 37660",0.078,12.4,1382400,"2318490.691","0.15","22800.55456","526459.1249",62.5,-196876.3098,269196.5799,NA,NA,NA,1052.5,"CHP",410.451306413302
"1634","05701-PHX - GILBERT/GERMANN","AZ","US","3771 S GILBERT RD, GILBERT, AZ, 85296",0.078,12.3,861300,"1457484.634","0.15","15312.30782","353284.848",40,-116038.1932,180646.6415,NA,NA,NA,658.75,"CHP",261.495256166983
"1635","05074-OMAHA-PAPILLION (RELO FR","NE","US","7775 OLSON DR, PAPILLION, NE, 68046",0.078,12.4,861300,"1472946.441","0.15","13617.94695","314428.0831",40,-108132.0416,160777.8469,NA,NA,NA,658.75,"CHP",261.495256166983
"1636","02779-OMAHA - W. MAPLE","NE","US","3405 N 147TH ST, OMAHA, NE, 68116",0.078,12.4,807300,"1374214.497","0.15","12729.67063","293846.985",37.5,-104617.0659,150254.0266,NA,NA,NA,617.5,"CHP",245.131578947368
"1637","01560-COLUMBUS - POWELL","OH","US","9051 COLUMBUS PIKE, LEWIS CENTER, OH, 43035",0.078,12.4,2813400,"4793981.926","0.15","45589.32296","1052228.094",125,-362072.8651,538040.2594,NA,NA,NA,2135,"CHP",823.594847775176
"1638","00400-DALLAS/PRESTON ROYAL/TX","TX","US","6025 ROYAL LN, DALLAS, TX, 75203",0.078,12.3,342900,"581053.7059","0.15","5474.292105","126177.4391",15,-45787.34123,64518.84572,NA,NA,NA,260,"CHP",98.9134615384615
"1639","08730-KINGSPORT","TN","US","2626 E STONE DR STE 110, KINGSPORT, TN, 37660",0.078,12.4,1382400,"2318490.691","0.15","22800.55456","526459.1249",62.5,-196876.3098,269196.5799,NA,NA,NA,1052.5,"Fuel_Cell",492.541567695962
"1640","05701-PHX - GILBERT/GERMANN","AZ","US","3771 S GILBERT RD, GILBERT, AZ, 85296",0.078,12.3,861300,"1457484.634","0.15","15312.30782","353284.848",40,-116038.1932,180646.6415,NA,NA,NA,658.75,"Fuel_Cell",313.79430740038
"1641","05074-OMAHA-PAPILLION (RELO FR","NE","US","7775 OLSON DR, PAPILLION, NE, 68046",0.078,12.4,861300,"1472946.441","0.15","13617.94695","314428.0831",40,-108132.0416,160777.8469,NA,NA,NA,658.75,"Fuel_Cell",313.79430740038
"1642","02779-OMAHA - W. MAPLE","NE","US","3405 N 147TH ST, OMAHA, NE, 68116",0.078,12.4,807300,"1374214.497","0.15","12729.67063","293846.985",37.5,-104617.0659,150254.0266,NA,NA,NA,617.5,"Fuel_Cell",294.157894736842
"1643","01560-COLUMBUS - POWELL","OH","US","9051 COLUMBUS PIKE, LEWIS CENTER, OH, 43035",0.078,12.4,2813400,"4793981.926","0.15","45589.32296","1052228.094",125,-362072.8651,538040.2594,NA,NA,NA,2135,"Fuel_Cell",988.313817330211
"1644","00400-DALLAS/PRESTON ROYAL/TX","TX","US","6025 ROYAL LN, DALLAS, TX, 75203",0.078,12.3,342900,"581053.7059","0.15","5474.292105","126177.4391",15,-45787.34123,64518.84572,NA,NA,NA,260,"Fuel_Cell",118.696153846154
"1645","09985-LONGVIEW","TX","US","422 W LOOP 281 STE 500, LONGVIEW, TX, 75605",0.077,12.5,869400,"1458474.984","0.15","14008.58803","323045.8317",160,-123631.7932,165184.3969,NA,NA,NA,663.75,"Solar",209.572881355932
"1646","09886-CHLT - PROVIDENCE","NC","US","8120 PROVIDENCE RD, CHARLOTTE, NC, 28277",0.077,12.5,2829600,"4780301.236","0.15","44155.67784","1017124.75",560,-385268.2703,520090.7177,NA,NA,NA,2145,"Solar",738.73006993007
"1647","07752-SPARKS","NV","US","165 LOS ALTOS PKWY, SPARKS, NV, 89436",0.077,12.4,1784700,"3003337.259","0.15","27781.57853","639770.8171",345,-248990.8063,327136.7286,NA,NA,NA,1356.25,"Solar",453.988202764977
"1648","06718-LONGMONT","CO","US","205 KEN PRATT BLVD STE 200, LONGMONT, CO, 80501",0.077,12.5,703350,"1188725.522","0.15","11290.37361","260477.3854",127.5,-95513.93123,133191.0075,NA,NA,NA,537.5,"Solar",166.841162790698
"1649","04804-L RCK - NORTH LITTLE ROC","AR","US","4126 E MCCAIN BLVD, NORTH LITTLE ROCK, AR, 72117",0.077,12.5,820800,"1371458.033","0.15","12944.75856","298681.7465",150,-119526.5405,152726.2057,NA,NA,NA,626.25,"Solar",196.59880239521
"1650","03713-COLORADO SPRINGS - POWER","CO","US","3040 N POWERS BLVD, COLORADO SPRINGS, CO, 80922",0.077,12.5,1252800,"2116591.232","0.15","19366.16328","446622.2796",230,-170514.4175,228373.2667,NA,NA,NA,956.25,"Solar",301.327058823529
"1651","02072-COLORADO SPRINGS - LAKE","CO","US","2140 SOUTHGATE RD, COLORADO SPRINGS, CO, 80906",0.077,12.5,2821500,"4743469.332","0.15","42928.11062","988991.5997",555,-396001.6839,505705.2743,NA,NA,NA,2140,"Solar",731.744158878505
"1652","01076 - CIN-NEWPORT","KY","US","158 PAVILLION PKWY, NEWPORT, KY, 41071",0.077,12.5,1744200,"2960771.423","0.15","29180.27095","672366.0447",340,-230256.176,343803.7847,NA,NA,NA,1323.75,"Solar",447.990934844193
"1653","00407 FORT WORTH/TX","TX","US","3700 VISION DR SUITE 112, FORT WORTH, TX, 76109",0.077,12.5,2108700,"3524439.505","0.15","33625.59939","774873.4098",405,-306533.382,396219.311,NA,NA,NA,1603.75,"Solar",532.516601714731
"1654","09985-LONGVIEW","TX","US","422 W LOOP 281 STE 500, LONGVIEW, TX, 75605",0.077,12.5,869400,"1458474.984","0.15","14008.58803","323045.8317",42.5,-123631.7932,165184.3969,NA,NA,NA,663.75,"Battery",83.5016949152542
"1655","09886-CHLT - PROVIDENCE","NC","US","8120 PROVIDENCE RD, CHARLOTTE, NC, 28277",0.077,12.5,2829600,"4780301.236","0.15","44155.67784","1017124.75",140,-385268.2703,520090.7177,NA,NA,NA,2145,"Battery",277.023776223776
"1656","07752-SPARKS","NV","US","165 LOS ALTOS PKWY, SPARKS, NV, 89436",0.077,12.4,1784700,"3003337.259","0.15","27781.57853","639770.8171",87.5,-248990.8063,327136.7286,NA,NA,NA,1356.25,"Battery",172.712903225806
"1657","06718-LONGMONT","CO","US","205 KEN PRATT BLVD STE 200, LONGMONT, CO, 80501",0.077,12.5,703350,"1188725.522","0.15","11290.37361","260477.3854",35,-95513.93123,133191.0075,NA,NA,NA,537.5,"Battery",68.6993023255814
"1658","04804-L RCK - NORTH LITTLE ROC","AR","US","4126 E MCCAIN BLVD, NORTH LITTLE ROCK, AR, 72117",0.077,12.5,820800,"1371458.033","0.15","12944.75856","298681.7465",42.5,-119526.5405,152726.2057,NA,NA,NA,626.25,"Battery",83.5544910179641
"1659","03713-COLORADO SPRINGS - POWER","CO","US","3040 N POWERS BLVD, COLORADO SPRINGS, CO, 80922",0.077,12.5,1252800,"2116591.232","0.15","19366.16328","446622.2796",62.5,-170514.4175,228373.2667,NA,NA,NA,956.25,"Battery",122.823529411765
"1660","02072-COLORADO SPRINGS - LAKE","CO","US","2140 SOUTHGATE RD, COLORADO SPRINGS, CO, 80906",0.077,12.5,2821500,"4743469.332","0.15","42928.11062","988991.5997",140,-396001.6839,505705.2743,NA,NA,NA,2140,"Battery",276.876168224299
"1661","01076 - CIN-NEWPORT","KY","US","158 PAVILLION PKWY, NEWPORT, KY, 41071",0.077,12.5,1744200,"2960771.423","0.15","29180.27095","672366.0447",87.5,-230256.176,343803.7847,NA,NA,NA,1323.75,"Battery",172.937677053824
"1662","00407 FORT WORTH/TX","TX","US","3700 VISION DR SUITE 112, FORT WORTH, TX, 76109",0.077,12.5,2108700,"3524439.505","0.15","33625.59939","774873.4098",102.5,-306533.382,396219.311,NA,NA,NA,1603.75,"Battery",202.159080280592
"1663","09985-LONGVIEW","TX","US","422 W LOOP 281 STE 500, LONGVIEW, TX, 75605",0.077,12.5,869400,"1458474.984","0.15","14008.58803","323045.8317",40,-123631.7932,165184.3969,NA,NA,NA,663.75,"CHP",261.966101694915
"1664","09886-CHLT - PROVIDENCE","NC","US","8120 PROVIDENCE RD, CHARLOTTE, NC, 28277",0.077,12.5,2829600,"4780301.236","0.15","44155.67784","1017124.75",125,-385268.2703,520090.7177,NA,NA,NA,2145,"CHP",824.475524475525
"1665","07752-SPARKS","NV","US","165 LOS ALTOS PKWY, SPARKS, NV, 89436",0.077,12.4,1784700,"3003337.259","0.15","27781.57853","639770.8171",80,-248990.8063,327136.7286,NA,NA,NA,1356.25,"CHP",526.363133640553
"1666","06718-LONGMONT","CO","US","205 KEN PRATT BLVD STE 200, LONGMONT, CO, 80501",0.077,12.5,703350,"1188725.522","0.15","11290.37361","260477.3854",32.5,-95513.93123,133191.0075,NA,NA,NA,537.5,"CHP",212.640697674419
"1667","04804-L RCK - NORTH LITTLE ROC","AR","US","4126 E MCCAIN BLVD, NORTH LITTLE ROCK, AR, 72117",0.077,12.5,820800,"1371458.033","0.15","12944.75856","298681.7465",37.5,-119526.5405,152726.2057,NA,NA,NA,626.25,"CHP",245.748502994012
